deviceId,timestamp,A1,A10,A100,A11,A12,A13,A14,A15,A16,A17,A18,A19,A2,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A3,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A4,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A5,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A6,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A7,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A8,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A9,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99
5660,1723170332,9932.71302218709,558.8409657426819,8199.541030496292,3984.660757848948,7015.514556470519,751.5546705479004,3634.9844836059765,5169.245476243764,4020.5668236754286,4394.761915840945,238.7853039794485,2307.890407349081,1954.8885640520753,530.5968527330418,4766.743217795963,8328.274919580705,4497.32783970098,4373.682123127313,4897.687216051828,2352.5715631070343,4093.479322366659,638.6250293550378,2079.731947293213,7411.358943079664,4059.8803431887986,5192.544212361766,9906.771167610761,2731.7631548062727,7136.162649692435,2616.763594479381,8604.323448261797,1748.9582204623644,435.2439172822353,8705.668317297823,9929.0789727338,4654.163414896597,9579.298714557794,3329.9395902885685,6152.332437946659,1849.6155302662942,488.88273260500824,5842.13769882038,6408.147083778354,8980.996509931207,8918.172784554421,3450.0143413047444,9994.150705349635,3666.314350377442,4431.440528255167,5175.357084996468,3529.6844974634246,3379.5657365512475,2887.917286487197,2982.448336802471,3276.5102487108866,8699.587872279291,8331.068400054572,270.8951633423662,8395.839002334953,413.5495004593848,1981.9766046622367,590.9986298774116,5163.449823459468,5296.860064453862,1116.826205044038,2046.7185929677323,9138.367041606214,1439.4713420509286,2195.9037339776455,9894.849922550524,5820.877565603269,1749.853934487371,7265.230103422491,9617.587132225954,4675.24147995405,8207.817131137419,1161.7181461806924,3937.0275961961743,6389.983698337177,2469.063601227126,6699.368923076,812.9070999942422,4822.536491023515,7342.474728286974,8308.858538509647,7911.388776151721,5168.373651719702,4106.0345857150705,1893.7650624697244,935.8802777422403,1871.9447190005567,8379.093913199064,7347.827229979158,5473.153216076979,2700.2516694110013,7237.978087481624,5646.711654943244,6033.748990761265,8111.196097652338,7922.659086597229
2416,1723170332,707.8517778206106,1032.5723104017504,1122.661583230491,3635.816949132429,2576.713661261377,5063.694365289488,5468.590643705761,6218.32245332322,251.3752744532216,7501.703883921022,5509.279842785016,228.76491573796343,9252.085279279572,5319.125765590932,5124.4919086574655,9571.99993267857,7263.256965225861,6189.340586212233,1936.4669902877629,4994.632106775462,7303.201159920411,8107.9239410375085,8562.228559415764,9402.271141860063,3346.417974295993,8542.579838278525,2716.415484693335,4341.045457786462,2569.4917103190364,7927.406360114402,1919.531507949782,2781.946310510094,5608.96021293377,5272.032554856957,6987.665855458355,5797.5780233276855,4574.207580442597,7998.556856664088,6169.3720168912805,9666.330534424444,488.13598027959705,994.1048391839047,3507.8462326756976,9743.58775216996,9981.784300295241,8077.678484886493,6199.8124174037775,4928.078349260028,908.0768526625616,5997.328288325456,7871.313440157218,2427.1972763142844,3169.8878928965746,2410.754178626987,8116.775654020408,6183.73250019503,9435.015150754596,3952.3971275863532,5518.917024597122,5188.201751233487,1809.4831596651907,5223.548059720711,2390.6180184172963,653.472715499086,4282.708552775109,3387.1937659464857,4143.597923467266,1689.961683333433,2783.3975358119824,5477.238845319267,285.85200853159967,5397.905376541031,4168.851837343268,3327.8265327917798,3872.8557664607665,5620.201888393024,4038.797538660036,4796.682809591496,9025.217101436674,8784.539683474657,2450.0754609655473,1783.4893373264072,3812.191729094253,82.46267658577943,2019.0560466799723,7560.755245801643,2663.147631429856,9075.440528122524,1460.9481288278914,2577.9635833936863,3509.9904995309894,8176.625590273871,4646.618126670267,2985.3346290254012,6209.364292974909,7741.766192241774,692.2003542098554,4630.194689055841,8555.486125614309,7562.00154787863
5582,1723170332,2615.8149738755187,8462.485239473765,4672.009021319289,4913.742314477694,9756.345316957426,9823.393895409985,8322.289936974168,955.5637961463559,3676.4526853536995,5195.984115394348,5687.068364737155,9974.014965476228,4340.133784193831,9839.815449204521,5857.326249699694,7668.755066854559,3310.792419145351,6968.1115923018,2014.922510642516,2087.8563637251314,3143.6436310090376,2503.0612637257345,2076.7015408426137,7447.124110078342,3512.578516437722,5943.261923477462,1740.3214867269346,7958.686172800554,1169.519937062592,1297.7346702348136,3262.6739035187247,3871.084363748988,2324.9019842509165,9748.578096460082,2514.8947391209977,8158.938024792732,4593.338673359658,1637.899358049123,3430.262170900897,7865.850066596296,868.6195238342754,5824.394407192484,9862.307417658,5003.986199720643,4771.783819442178,3486.4099088477074,1521.0539653831888,1554.3470823353766,8819.067742506713,3786.655138450615,9929.459447162844,1861.1901585422308,7107.395323785747,1777.4485388889882,3992.6727872651823,6531.231000701301,2931.9886128728645,866.0233179490717,2687.2891564734714,1122.001569232416,6679.479727934442,4213.469723883511,9571.57534272072,1057.2742031887183,3993.106308778388,5038.118450843739,1955.42498765352,9775.996832915398,25.927615675855886,1937.891003793646,953.7698383879411,3766.363674825052,3623.2111883419325,9553.662612008713,3738.749162622558,4258.822586682618,4962.475818658631,3313.3727369074063,3061.6838634376263,6018.888132354655,551.1864263221133,1577.0935722303293,3416.572044700397,7067.528584919659,6119.568839443947,4742.930023350972,1184.5910376097856,3025.3566854197325,638.2777808101092,5479.200895247414,6067.948325453983,5907.892524284507,5126.928814859353,5511.608223952349,3022.8681842132232,4025.857030253888,5770.208873142804,4292.213657347736,9124.097445522826,7996.287612311425
1821,1723170332,8222.113591922816,4771.347777930893,7501.930092532055,2972.819614045321,187.14395932371676,9872.672694465677,4428.432660205041,1825.2511691754237,9705.845664970902,565.1167645438327,840.3773861846697,1436.0268319437298,9975.548133119855,1496.2079380375858,2046.1293753474708,2873.8171720929495,7897.651969689913,7754.55924382955,8984.293933642979,6978.351305311906,111.01659004416953,2418.084228110445,6342.931231440701,939.4948769294708,9637.304152160159,8061.714290296015,8317.591665527174,8770.986487283717,9313.988551251072,3734.2998378662382,7853.591385029641,3317.5808112306413,1655.7746339061007,3029.0471294107556,2997.1492338698113,39.58789434718057,9119.117824412437,6315.2821642946255,691.1055735690985,1366.380834019869,2008.684278554632,2503.865601491673,3558.1018830119283,645.8492898300283,5516.966245345928,9644.780172368599,7604.846361788384,1068.8106640962746,6101.352132519353,1268.7317572531542,7626.223720855905,8792.419824160908,7928.723379312512,9946.053664367555,5873.211274559449,3375.9971341020455,6836.092142070841,3683.8224690157995,9892.761686411324,7016.113911278744,3731.7658343568705,1520.6789167861766,6339.910096327312,8643.032757213177,3345.972108854427,8927.0815915843,8828.268066238881,6310.421590443969,2252.76497977148,2309.7662873573445,9456.595091336054,4991.79786406977,1327.0992614629506,5191.989133124144,6706.6084822869525,4052.1344102606918,6643.667176201894,3688.3310586535035,9114.869649031918,2730.2907735877247,7678.921034369214,767.7296396065614,3883.456903276279,9673.292709143603,9594.00413666282,5100.256611372931,5317.766471821128,4660.63602064284,3064.882969785534,241.2908134068381,4135.44543822012,8549.086225983414,5332.168374973032,5974.064782133884,4354.757484972694,5944.3448849382285,7647.817177855739,1646.2073977477576,8549.197704489981,6768.029931176611
9181,1723170332,65.82405798157166,1205.9068346905556,6927.355629029433,2713.7124118404486,8964.651517705246,2886.544456323834,6767.395551321494,4624.942198789136,3254.227943765117,7321.5002960110405,6500.808047397897,2308.2309912290366,6734.4273297266445,3848.1898143951944,710.9568480064931,7281.063026732984,6765.5555341226645,6772.087716043207,9400.529060332976,6421.645691750876,1770.7230609571634,6295.617603360035,9493.039443465552,4607.699217263002,4971.775625111381,9062.676163601845,7263.333293027467,4946.221089871828,9928.70439012533,3905.2201898921203,9445.724939868902,573.3788046071497,1783.1391524295004,5665.137883939665,8322.39547985377,8960.843800514298,7263.990937074151,4773.872866388405,2096.01418567562,2880.898428250415,680.5468143295946,1101.6148446017048,1940.0331936091532,2038.8313189054097,8435.043405415881,6331.107391480022,4452.43854661853,6349.441460398122,5014.0645711883035,7286.731120173481,8663.672823867522,6471.406754149234,2625.7483930252256,6219.692358669035,1993.0507529024999,577.1241380600112,4332.109669429133,9796.43186263088,8842.091969653226,9616.753960463291,3392.9004041797193,3907.8169597335877,3593.190685454686,5647.030211293029,6274.243812037747,4731.522163804742,4773.064990857938,1306.231415518927,2727.5270164681197,1149.3149866031981,285.3227768522304,7107.264892486806,7734.889101687704,1659.5015437171467,1086.8964340206621,5691.618181736206,4063.284680574937,9747.812765644967,4150.95910030692,9986.793183298247,3639.5163625999926,2309.2347158338735,6981.099541722352,5160.770890575928,4107.260833452586,2861.151053792614,9814.190161126035,6649.25897305421,2003.4783400932688,4235.5209384850705,1581.2800587825504,438.75378059640923,6827.620241934788,990.1756805319484,7820.519248716119,171.58949623337415,5752.717498018203,7218.930314882512,1504.6028459865424,9832.259041769468
6530,1723170332,4782.728413403334,8134.108872211945,5636.8079521989275,6964.3916549604655,8871.293535233453,3579.8245449694246,7418.18826532798,230.87922544188677,70.24099697084397,7972.004632869769,7319.082604611991,1774.2834713100465,4336.686193438708,771.3099447322147,6760.564294629613,1671.2871974043542,2155.666414500501,5469.324449617315,5572.293922981506,7340.890814587277,1050.9344169171432,6266.730552221869,8462.580092902854,9576.516828496808,5277.804303197367,1530.9607773263112,1444.3486332834755,4586.649351195596,5894.577846152901,6021.807031392362,923.1560473803435,2180.247779363911,1524.5683490506356,8223.83037363036,5600.955810336016,5073.729608977095,7683.987645984553,7117.690759343166,661.2208586384382,2753.6152035161986,7668.191517175297,2878.668849335817,2292.5804878483877,7433.151816252887,4511.548126646126,3477.795713762686,7909.929231953572,9185.112116069935,5261.60214601585,9797.115415454715,7076.88765842702,7117.113110583861,6677.347219636036,6589.857537371257,4727.95050755194,2900.4462379150796,6144.1740881883525,6642.4454595611305,1444.8492389457901,5713.6036511907405,3041.8511025651273,1812.096794065451,8833.020335038416,1580.1034650338331,1208.0306368025695,1456.52496238188,63.41354312837222,6216.236876855457,1612.521258626145,1994.146878577876,1815.3455945128349,8195.650960854926,4454.556571681702,3471.8606806045204,7398.571375109764,8590.739602121334,5357.191174778902,8529.932455349928,449.17123731690765,6989.627951661519,524.1098318111559,3295.4678470895105,7745.041776833099,1017.6360329786471,2791.9489165859836,3416.665487878164,8443.685041271629,265.96135281914957,8334.432648455913,2973.8838160213577,9702.769328690902,8371.33163185945,3810.7012097500306,7936.359336220314,7831.704384464132,439.20232642193133,9760.88996620249,2451.8718859902624,5633.018198684748,261.34249043798906
7071,1723170332,2214.4010918719823,5139.745816294529,1909.9301005299585,7476.346879279467,5450.31281381733,8023.830067950118,127.95077523008236,427.2428463995714,2498.53146579096,3692.985488396169,2960.86500186534,5910.013206537521,2898.8702702310297,1245.418596696356,2998.7026275800467,80.26965770828842,4828.582850253961,4350.7651992888,1490.9952243929636,9118.398076867927,8827.82081284741,4669.034077146026,6104.617375079557,7916.482551425652,3026.5462380789654,5181.391944535934,6265.458967484547,8012.305519815201,4980.385783574525,1707.340726689408,3593.275466123418,6806.830423942609,5676.619039576861,1148.3825708907837,3322.0983369220094,5512.355920220077,1281.934669118624,2249.2681612167307,5403.530474483561,8336.015324706601,1907.9976082224725,6093.283072975525,6336.87648047768,8919.182230949913,5552.020065238813,6505.232658753301,7742.096049106102,334.39491251816446,4828.094411818924,5895.399387548989,2951.0656863324116,4152.567571002721,5791.103872820517,9248.161350300401,6102.469448250145,6625.793163728758,6260.915485175274,5763.79987973193,6720.104803092789,9451.49174618231,8414.38626436158,5096.852705271339,4372.804618457115,4593.567167937431,6010.039638208691,8659.086968660506,6131.106563599809,847.1372638813457,5170.681701791363,2441.467624928838,283.7833673720491,8022.240174078943,594.4458694118659,8443.4601256585,1415.3086286093496,5989.207741426019,9361.579238077891,8448.562130271104,8699.69129915643,3746.688456250461,9472.997983449008,9494.671422914664,5145.662761557198,2787.8611327168414,5866.094205273215,8686.214138164969,7474.679852995015,283.4144908012304,852.7845812540924,2723.176473998283,6160.859431222176,5688.631410003921,9303.72193245244,1497.671783693686,6251.527880443687,9736.98165546064,958.3753533281991,8301.565981176478,7105.91887041691,2424.1592896485154
7001,1723170332,1438.0118849281143,3157.1899460846166,7911.733441880059,9395.508446596312,9434.504588298196,6522.926473227582,4387.480894266493,6074.9036111361775,1284.5629474981047,9534.586970586546,8790.307977991906,34.81309251482823,2356.8616824620926,3788.8923330710268,6369.213858015504,1769.655131302651,5793.217721654315,8123.700989902878,7854.310694450045,7401.417036880196,7957.88683661822,8832.709855077337,2471.822956017584,9265.384615591607,2756.0328741595376,1967.699404603943,1893.613916685737,499.58068309646444,8436.644694875222,4606.1946533915125,4431.526998160495,5568.490734327991,6802.919778705537,2346.316823940964,9933.663068693804,714.906119344273,3667.447016561515,8338.30347137345,7206.376202713492,8178.953978019276,7307.830537442173,9612.763455705744,7180.90728430623,1680.8952089619156,7551.176375836649,6545.034140736343,8701.208485524918,4217.983747690281,773.2026571318562,4322.696326144316,2796.517204716509,1685.6084630742096,6443.686656941153,5793.641791016548,6889.229690242265,4837.337532844277,6039.944848501303,2413.0141452387456,7517.221872977352,5183.961221343258,8797.949082389703,5828.348187993873,8150.556273044272,2257.850711956919,1601.522610993591,2557.408326263105,6038.535156594055,1318.8435064079385,5694.119659922719,891.3844166970187,3178.7733374792115,58.93133023413766,2099.268931869531,2552.555597080394,4949.135000733171,2130.7182331076615,746.1886009072826,7511.048833313583,5569.097955819196,9355.597108328417,5302.76577997608,5396.083694123319,445.5741670923496,7038.929927512228,2815.019502778866,5730.515377391949,5287.921663625979,364.1870771266431,8272.35879907165,7774.987956244832,6738.326977604291,4004.3159632643856,1035.1483861198574,988.4935587383292,1147.4303182988588,3843.026232597401,5514.45507742208,8382.184128477933,4584.345204545006,7871.822074965054
5868,1723170332,7074.673691769373,6913.209655677567,4828.792635409177,3073.4931878003445,9449.212455420125,6551.964166189128,9941.927621476345,8462.57361320332,3535.2188122567495,5907.052289947805,1015.5016076938161,5592.156244474342,4738.566915640448,4212.689490180085,7148.877066719287,2480.452729215131,743.5837568566583,487.76218124253813,533.2355794376142,512.5887954337993,4916.439946485401,1400.064800634575,230.51021585718922,5760.675500846052,2989.7230887149663,6569.991407655225,5333.041073612586,1995.8817102577352,420.5684277022792,9665.466438109155,8913.141856150238,6632.45237727262,7132.979096781347,9330.328179638633,6162.146644507842,879.6971372271356,1210.0831262407441,9875.677435629395,4099.662385259208,5655.796575647445,5152.953112529594,7483.2578568073895,4464.217685189077,8396.721473053203,9467.496713627046,1354.4088460052728,4481.669137526898,6912.882096457086,5673.660220163428,2800.385714608479,4209.871104180845,2906.646343249205,7703.877186688227,9866.203530700119,8045.905079476284,4006.4967747482174,3166.926513660785,7706.668789571321,5923.409057646701,5110.435910493659,4257.582774594311,8315.55498264163,2890.681456781855,887.7990296728,8142.034868919649,5915.79244171107,2276.469150322754,1127.9676990283037,6818.663668377776,5141.055548089719,205.7232514672469,729.8808885371789,3940.9378126914576,704.5661936028935,4934.507420047204,6359.718683046043,5811.931502462188,7009.583992811133,1224.9750300820317,6543.406714960011,7203.127870018647,8665.6174254317,1380.522022192231,2856.1727419275308,3017.1355693829573,7154.413226550241,1069.3462341731563,4319.896434343616,7044.1175047098395,8483.037225336831,8065.225726533297,4840.759571883423,8291.15082649369,7968.82035505918,1237.3873520944123,7115.396921492313,9907.825732193933,7533.517171172813,5806.205433853111,728.9922391733095
6572,1723170332,5487.993237657293,8466.595699124658,903.8614488995644,2734.9548070105457,6363.657571455043,478.4869916087897,236.6831662196811,8380.911692837644,8403.243808582474,5252.624711997572,4989.513567295221,8393.904547584762,6684.855077289857,803.4428478165423,7701.470712455038,8237.167569502768,7356.233447282297,7096.2564337884,9284.542338891444,6663.729463465714,5148.17945178122,4396.878273053529,175.34799629438157,8900.084748137577,2105.468367396808,8852.21882682694,2397.3939779003763,8038.757831328987,3119.9995085773426,7823.840474848208,4065.619761843412,2436.111321516853,4942.201914333283,763.8314578098671,4343.910248313752,2350.506661358643,4722.59347087536,1231.2496557483366,3176.907382912213,8055.8819597526135,5461.055012881188,3751.372602101063,8883.546959877915,4440.890003504291,9886.650772682919,302.385675647785,630.8066426984227,8747.038341175874,3094.959391053107,9368.494758877505,3422.703978273567,8171.032651754402,9770.622627614357,2515.9095627207485,1783.606113178534,3713.746631166135,4150.574288319441,6327.115600914247,1469.9743455099158,5939.108596185315,4134.969442141989,7607.806502743896,2530.7693145646394,4148.764095622613,3700.163741434872,6574.307066813052,9283.047642479281,9996.857649552723,4171.5761646049195,6173.318898060297,8277.990488673784,2481.4150065460603,2684.5256708537668,1544.211194133598,3155.0548663104473,1845.7448927514242,4099.204104468476,1729.1620443610723,9889.953548458048,6854.779339283553,8058.492617492602,2078.250178037564,570.1021833051534,362.3385551751912,6215.870939542398,2028.130723879159,4157.486314602509,9627.09300095475,2671.2911102781354,4783.050740409547,2261.905782696424,8147.653415563084,3112.173837528924,7075.405823768498,1528.2088658241055,6843.774909962549,1879.3878410979758,3385.5234767114384,9052.86693563049,5416.730512817125
4150,1723170332,2105.8297334658105,8160.67349800069,741.137643305918,6090.691036270059,6849.712700117067,8653.535174954992,6599.072127210324,5538.655932759465,7216.17683153351,8850.32417994501,6745.852688261162,7471.572849958774,6483.638361681925,1516.4770047967645,9549.024555892063,910.6808661537402,1394.3907503707376,2602.777309667065,1143.32846703319,2244.288560730381,7541.1311768888545,868.9349971389171,6083.43039989705,2816.179558640932,3913.783443831814,9530.486641670193,5057.012551380121,8864.366616748319,4150.716344812519,278.27867790067853,4485.2961037074165,4447.468078918863,3301.5171141218134,8168.215786390109,2044.2131877712623,1173.9231652149895,1382.0546950657165,4293.592893624001,76.26474020051344,4118.695768465167,8461.246842019029,7072.357734187921,2153.25082672949,1954.001295933322,1523.5406652290474,6780.564542434902,9634.718898337484,5587.518031899284,1992.0075354607113,9057.820265241098,4377.84973580568,3087.4142243763526,7463.251223027313,377.782206099192,7517.4896413446095,6872.182112687892,9840.862531527706,8843.051314542687,1122.1639741203205,4100.821070429965,7966.30842387188,7094.931584519113,1621.9334235904803,5610.013771183795,3625.25168103896,9026.229647467753,1989.4521759478912,1469.5278026849112,649.7168604903725,4815.629851806821,1496.4559616141005,2516.328185388604,9325.03161763307,8204.924941820589,2391.3629036472885,4942.686473216491,9335.438542437023,7652.510671870293,307.7605579420528,6789.056463659683,625.5866761956863,1240.5851551590852,397.8141095105603,2667.956503802824,4419.427894324845,9611.760446406066,2662.6461912169398,4212.20963758656,6067.411241747752,820.5636305134057,9192.602788387841,4280.5150280038515,1453.704013633915,7142.62619831996,5242.985442241567,9794.69570769146,9924.068566812402,6335.062004553674,110.4638175595496,9049.372639424968
6089,1723170332,8146.510280997861,6061.220804264479,521.0784103652688,9585.686971406029,2413.530101315975,5985.086616493441,2357.0596609316417,6742.773523435794,6708.590214192532,7550.753577470053,4720.871650345576,5383.627423345671,7159.092471675227,7588.262304331047,6212.484597729302,7667.398610677627,1562.2986836952036,7505.981397488228,4037.669040305746,4529.451831563564,3761.7942494094414,6744.5171732442,1768.8840119816007,9423.98283144413,5826.216958894211,7325.450180689589,2515.689710930995,7609.2826554848225,4820.601834619238,5828.932573628219,9983.234725412953,1563.352507222714,872.8446281741531,9967.898818067571,9280.401944365809,8562.752351952708,4665.7481971681655,7525.4048208809,8417.813266447738,7823.986720265802,2058.851798948925,7710.314196354218,1711.0890581364813,7818.845384519029,5579.557420011238,5215.733823898885,8717.875751679901,6253.235971935363,4640.083435670825,2859.8287048557368,4016.8444425087537,3386.557846629723,6662.414064123618,9443.151169729796,5795.017880848275,199.32192714373963,6911.98464886105,7621.161709810384,2544.8642921037367,8873.145380526199,9410.591301893208,2821.769312605297,9961.117262161384,1695.3529808501467,9912.555933990865,6217.363473795934,3129.7612157747867,5381.335651278094,3109.6107393439643,577.1176288978174,4824.065545445342,1515.7166035414004,9405.674243588493,3406.688332996843,8390.622504588686,3512.637681594396,2113.7396945232413,7786.489179598783,8497.718858854305,226.18006106417732,7843.26616780505,4684.1169040412115,7197.216032445972,1034.1147457898203,2421.939876090039,4.7083283248694485,3678.1250638033757,8648.387738237265,1796.9965584151726,9589.167276998389,7225.120296059397,5393.4622683274265,1284.8268854393884,3287.487169746848,1256.6264676945748,6339.090719406977,1734.0569781369986,8676.14396062962,9647.948436377743,5447.799150812618
6792,1723170332,9595.470563467305,8301.558579135031,701.0806633656275,3891.7838765010993,965.0497935952895,5499.522347378185,3197.6849136950705,1834.9736162913866,5762.599437934315,479.5531718400281,3283.35862543228,2489.4531821634623,4056.0103467279305,6800.001679908876,3766.107671883535,8775.903736988896,8759.564771290152,9335.553988924736,4146.793830482416,3641.802098091891,3608.778671383841,1120.625869402062,8281.209161210183,7787.584646351225,8458.084962740204,9530.575018451958,4683.94067356993,6219.377460653106,239.57531148445455,5296.565632674781,5803.6762498101925,7928.40987375815,1905.3379440217932,9479.195342681964,4591.627161383834,4764.215908450335,8134.766290501247,2374.853051150203,7958.484519502742,8857.828840824843,1577.4787535323233,1426.7869576776936,2576.7656849015398,1987.2881789734265,8661.819877246597,5187.008534378095,4224.994907250265,9010.026850945425,267.72781483477837,9661.215305953976,8531.02928836329,4808.327518353463,392.37294499541053,4841.969548523085,4841.57775094474,2420.3766689047943,6401.402452668667,1500.4829593172674,5579.455013926468,515.6871418642561,847.1898189931148,1033.1168748655373,7609.530892634419,673.6436933490886,5108.957300401626,2272.618081650004,3109.2020973505673,2905.10459916375,4048.7254064641343,4711.781210419847,9721.324320064368,6837.074803862087,289.0924039255871,1573.8368772736267,8520.641549810493,4679.980824259445,4378.39831217603,8410.407618642945,259.7978297445358,3777.5066489251562,7751.21043911173,1067.3255707936792,789.237732704422,3780.3885177590378,8628.70450554516,8949.814363864676,3909.776705444563,6386.451108691174,6217.647513868382,7532.829257519546,9940.139947155723,5586.959171095348,4648.092058647607,6647.518896472131,998.6571998395233,7866.691939472177,4592.443667432934,4442.862184808705,3363.1162397264115,1828.0276867891987
1566,1723170332,9512.683448648495,2196.1526078554984,6623.239612301547,6145.891121526614,2716.4733740804936,8764.843382926148,1736.309282807268,9881.526064995773,5970.81057023242,4205.484783111061,2830.6074080817343,6484.55875657851,6632.848555527704,9736.154115173895,3449.4474369292807,9920.80446178204,9244.527102975888,5932.58093300128,8991.357087834494,4176.545636340297,7374.864954331211,3074.8791286349397,140.40302487373646,7893.725080090034,2017.6477357508015,3765.2378023553833,5841.166625948615,6785.685708710422,2075.013928674859,7026.1625052543295,7391.570952314352,1564.9370203562773,2749.5018290244966,1663.855550540181,6801.916503318845,3114.168987496595,3752.8979238426887,6496.742042591147,2942.0751853586157,32.4227222982687,8830.549497950396,5637.560320912328,3415.5423347000956,697.3476662683398,4487.92261158396,7963.737896405531,4612.01764770949,8678.576266296974,9361.765223654793,6430.914775732684,9643.9028846522,4543.235262048185,5654.573925533345,3126.082550581909,1255.6888139068178,6489.4672564129705,8058.955459970525,3743.993047489815,3305.288815634294,8960.375315815296,6669.032450882193,6471.1424365165285,1336.1021587222842,759.7260673094742,1222.0177225828854,7321.573529077644,5051.520914027303,783.103784237319,9744.307230421207,4312.23622216021,168.0317607176307,8269.412193005763,1599.9232637680504,4870.246650860672,3834.114342686975,1518.5794915344698,9607.339356839915,5173.974263922004,530.370280219139,1184.7401302382798,5556.380467172963,830.0669234158164,4306.746372374954,3434.323666093494,6043.825357909399,8966.070277849074,1975.464312971582,8785.788868096455,7637.526537989587,8229.957547042743,6191.449828054916,5266.760574614666,3304.709447556866,9051.712521581945,8490.331465714311,2885.0157694986433,2192.667594645049,2124.5694505124757,1241.9445156838726,8745.430503123995
5935,1723170332,8121.450749149209,927.6669581712571,389.00985324259676,2605.303744801414,8325.427411183433,3304.595834602391,4782.719555933645,5322.837769193089,624.6060630268802,1820.0174434060257,3818.1142798811798,482.8287275294374,8565.867896390553,2404.857225443792,7636.781096824919,2766.059672684712,5437.157668361408,7920.519585797556,977.8756456901772,4407.990411293335,5191.753905648189,5559.066549897469,7994.631344290765,4655.454052024071,8946.48436323209,4466.111238279944,7820.616843704908,6649.799635232432,5276.559325259755,6052.491583331109,1224.4978550472863,3952.1307474001433,5030.5567415717005,6324.918569479802,2725.175048774898,5452.073955437152,8484.036825161922,6450.056250429584,8082.61283248226,9651.923854177003,7958.464455598405,3258.281558798318,5257.416807716626,2802.1349615176173,839.9379855352184,149.50152841927022,3201.638424905743,6494.633909179983,9149.627550015892,4561.81329481648,3536.180110724589,1218.8244853670271,3230.640563242199,428.3990291195194,9667.445076292866,4170.2529632649175,1909.5792888315677,429.8200107592498,5964.0493162658795,2516.891589775659,212.95042830621225,9336.964500697864,4924.223353623924,5633.445029875569,8089.228950045321,4845.026664336597,8947.728390242493,1707.3641046143407,2932.5136695576894,5304.705447629436,4761.423399234628,4663.339488457015,2717.8487710399104,9995.993215095295,5352.164579288639,1875.6483909656629,4919.588861660405,2216.0831661877523,3823.3590138738637,2951.485209203456,605.8382798159412,1547.0770763942355,1972.3607300249423,6555.877064702257,3219.6049481665177,5658.006813763167,654.0042676940772,6320.816299335983,4322.956605868607,3397.630647455644,7454.867281464125,5483.6435021753505,9996.05518785873,5160.901147497681,8089.253821312692,2515.7146448405565,6733.8059573596765,6202.93097572494,7016.8884057780615,197.52158158047428
5791,1723170332,3755.818278437377,8622.320433831945,5124.11149533286,9644.320841411862,757.3831180238644,4164.455279382302,6065.695056347959,1561.9425736634162,4409.539758704668,2953.9220197575787,6098.362388788721,2786.73263054903,3486.224494747562,6786.759691896353,2262.0180501327436,6985.7510697921,7705.5463607504635,3187.8034135803955,1999.2954046613509,666.5274194188409,2636.4221151761767,4458.724963286007,4833.086159451172,2929.4301733085317,3204.9911050100222,6808.9883386203055,9765.405228126388,971.6040906646217,8880.776260896908,7903.485315842527,619.7864758336957,1971.4191949634685,8457.146479891202,6416.180673797489,8526.71295925599,3093.067049552668,7202.793883665252,7915.833055879339,1674.477614690598,3724.772902835394,3547.4105812207304,6421.183097631741,1034.1848781770614,2682.8256248887337,2294.6516780885086,5362.886337515092,730.9495204816552,2960.5194178550855,5627.044585698368,3829.7090790086077,6395.980281960911,1760.1156527831251,2829.417141468239,1539.3356114178514,4401.3089131831075,3531.6599956997475,3288.234600029192,2571.8140381963617,7367.040115477239,5786.799419549785,8526.338015484847,7361.902096520066,3898.006796066773,1867.153684611743,9271.721245342113,2410.202932762069,6567.171613635161,7011.843695468126,9760.201767148466,4075.1003374209636,3030.372034456,3522.8157545917093,6844.3209003281145,9904.313898863285,2362.1783864642152,3307.089323215766,8814.328521625226,126.37480977315319,3074.950005737156,1841.0921708534388,1511.1057946149886,8034.275647108966,1241.297373192456,2843.0902910315203,8216.832010410606,8074.102998231104,5180.285421221478,7630.8311605163935,1623.0462223500076,3065.6968672283124,2215.24505586449,2173.1802484387918,232.11070593160633,8632.593718003985,7416.700821076219,3461.1189990311964,613.2822030447027,3319.917725714516,2806.7512763619916,2850.6397065163023
